Date,Average_Price,Supply_Volume,USD_TO_NPR,Diesel,Inflation,Kathmandu_Temperature,Kathmandu_Rainfall_MM,Sarlahi_Temperature,Sarlahi_Rainfall_MM,Hilly_Temperature,Hilly_Rainfall_MM,day,month,day_of_week,is_weekend,month_sin,month_cos,Season_Winter,Season_Spring,Season_Monsoon,Season_Autumn,is_festival
2023-05-20,60.835,101900.0,132.56,155.0,7.41,19.95,1.1,29.65,0.1,19.0,1.0,20,5,5,1,0.49999999999999994,-0.8660254037844387,0,1,0,0,0
2023-05-21,55.0,104450.0,132.56,155.0,7.41,20.7,0.0,29.15,2.3,19.075000000000003,1.2,21,5,6,0,0.49999999999999994,-0.8660254037844387,0,1,0,0,0
2023-05-22,55.835,80900.0,132.56,155.0,7.41,21.45,2.1,30.5,0.4,19.825,0.5,22,5,0,0,0.49999999999999994,-0.8660254037844387,0,1,0,0,0
2023-05-23,50.0,76400.0,132.83,155.0,7.41,21.45,3.8,27.15,8.1,19.625,3.25,23,5,1,0,0.49999999999999994,-0.8660254037844387,0,1,0,0,0
2023-05-24,50.835,120000.0,132.79,155.0,7.41,21.6,13.7,28.55,0.0,19.45,13.3,24,5,2,0,0.49999999999999994,-0.8660254037844387,0,1,0,0,0
2023-05-25,50.835,65675.0,132.56,155.0,7.41,19.2,28.7,28.3,7.5,18.125,24.5,25,5,3,0,0.49999999999999994,-0.8660254037844387,0,1,0,0,0
2023-05-26,50.0,74500.0,132.69,155.0,7.41,19.75,9.8,26.5,20.4,17.65,6.7,26,5,4,0,0.49999999999999994,-0.8660254037844387,0,1,0,0,0
2023-05-27,50.0,92300.0,132.43,155.0,7.41,19.45,6.1,26.9,9.4,18.05,3.8,27,5,5,1,0.49999999999999994,-0.8660254037844387,0,1,0,0,0
2023-05-28,45.0,87275.0,132.43,155.0,7.41,18.6,3.2,27.05,0.7,17.85,2.0,28,5,6,0,0.49999999999999994,-0.8660254037844387,0,1,0,0,0
2023-05-29,50.0,57950.0,132.43,155.0,7.41,20.95,1.7,29.1,0.0,19.125,0.35,29,5,0,0,0.49999999999999994,-0.8660254037844387,0,1,0,0,0
2023-05-30,55.0,80800.0,132.51,155.0,7.41,22.05,0.1,30.5,0.0,20.55,0.2,30,5,1,0,0.49999999999999994,-0.8660254037844387,0,1,0,0,0
2023-05-31,39.585,49050.0,132.64,155.0,7.41,23.6,0.0,31.9,0.0,21.950000000000003,0.3,31,5,2,0,0.49999999999999994,-0.8660254037844387,0,1,0,0,0
2023-06-01,37.085,57480.0,132.66,155.0,6.83,24.45,0.0,31.9,0.0,22.675,0.0,1,6,3,0,1.2246467991473532e-16,-1.0,0,0,1,0,0
2023-06-02,36.25,67200.0,132.16,155.0,6.83,23.65,0.0,31.8,0.0,21.075,0.1,2,6,4,0,1.2246467991473532e-16,-1.0,0,0,1,0,0
2023-06-03,31.25,61700.0,132.0,155.0,6.83,23.45,0.4,31.8,0.0,21.525,0.1,3,6,5,1,1.2246467991473532e-16,-1.0,0,0,1,0,0
2023-06-04,31.335,57800.0,132.0,155.0,6.83,23.9,0.0,31.8,0.0,21.175,0.1,4,6,6,0,1.2246467991473532e-16,-1.0,0,0,1,0,0
2023-06-05,32.085,63400.0,132.0,155.0,6.83,23.35,0.0,31.95,0.0,21.3,0.2,5,6,0,0,1.2246467991473532e-16,-1.0,0,0,1,0,0
2023-06-06,35.835,111025.0,132.58,155.0,6.83,23.55,0.8,32.85,0.0,22.0,0.4,6,6,1,0,1.2246467991473532e-16,-1.0,0,0,1,0,0
2023-06-07,34.585,73850.0,132.48,155.0,6.83,23.8,2.5,33.75,0.0,21.95,0.05,7,6,2,0,1.2246467991473532e-16,-1.0,0,0,1,0,0
2023-06-08,46.67,88425.0,132.38,155.0,6.83,24.25,5.7,33.25,0.0,23.025,0.0,8,6,3,0,1.2246467991473532e-16,-1.0,0,0,1,0,0
2023-06-09,66.67,96813.0,132.41,155.0,6.83,24.55,0.0,35.0,0.0,23.4,0.0,9,6,4,0,1.2246467991473532e-16,-1.0,0,0,1,0,0
2023-06-10,56.67,79400.0,132.25,155.0,6.83,24.0,0.4,34.2,0.0,23.4,0.75,10,6,5,1,1.2246467991473532e-16,-1.0,0,0,1,0,0
2023-06-11,55.0,106125.0,132.25,155.0,6.83,23.9,1.2,32.25,1.4,22.424999999999997,2.0,11,6,6,0,1.2246467991473532e-16,-1.0,0,0,1,0,0
2023-06-12,55.0,86400.0,132.25,155.0,6.83,23.8,3.0,29.95,2.1,21.725,18.05,12,6,0,0,1.2246467991473532e-16,-1.0,0,0,1,0,0
2023-06-13,40.0,78675.0,132.2,155.0,6.83,23.45,9.1,29.35,4.5,21.85,6.1,13,6,1,0,1.2246467991473532e-16,-1.0,0,0,1,0,0
2023-06-14,40.0,58825.0,132.1,155.0,6.83,22.6,22.0,30.5,0.3,20.725,46.3,14,6,2,0,1.2246467991473532e-16,-1.0,0,0,1,0,0
2023-06-15,46.67,76425.0,131.66,155.0,6.83,23.05,10.8,32.25,0.0,21.35,20.35,15,6,3,0,1.2246467991473532e-16,-1.0,0,0,1,0,0
2023-06-16,45.835,54800.0,131.79,155.0,6.83,23.55,1.7,33.0,0.0,21.450000000000003,2.45,16,6,4,0,1.2246467991473532e-16,-1.0,0,0,1,0,0
2023-06-17,53.75,80825.0,131.4,155.0,6.83,23.7,6.1,32.7,0.0,22.4,6.9,17,6,5,1,1.2246467991473532e-16,-1.0,0,0,1,0,0
2023-06-18,45.0,95550.0,131.4,155.0,6.83,24.15,6.6,32.0,6.0,22.175,5.55,18,6,6,0,1.2246467991473532e-16,-1.0,0,0,1,0,0
2023-06-19,39.3,49256.0,131.4,155.0,6.83,23.9,3.1,31.45,22.4,22.025,13.9,19,6,0,0,1.2246467991473532e-16,-1.0,0,0,1,0,0
2023-06-20,40.0,84700.0,131.4,155.0,6.83,23.5,5.2,29.5,0.8,21.575,4.85,20,6,1,0,1.2246467991473532e-16,-1.0,0,0,1,0,0
2023-06-21,39.5,85625.0,131.7,155.0,6.83,24.15,3.2,30.25,11.6,21.95,13.45,21,6,2,0,1.2246467991473532e-16,-1.0,0,0,1,0,0
2023-06-22,40.0,71976.0,131.57,155.0,6.83,23.9,6.0,29.05,50.3,22.2,7.0,22,6,3,0,1.2246467991473532e-16,-1.0,0,0,1,0,0
2023-06-23,50.0,77930.0,131.43,155.0,6.83,24.4,11.5,29.45,15.6,22.225,7.8,23,6,4,0,1.2246467991473532e-16,-1.0,0,0,1,0,0
2023-06-24,45.0,71575.0,131.56,155.0,6.83,23.8,23.7,29.9,5.3,22.174999999999997,17.05,24,6,5,1,1.2246467991473532e-16,-1.0,0,0,1,0,0
2023-06-25,45.0,74975.0,131.56,155.0,6.83,24.2,20.3,30.1,7.9,22.25,23.150000000000002,25,6,6,0,1.2246467991473532e-16,-1.0,0,0,1,0,0
2023-06-26,45.0,61455.0,131.56,155.0,6.83,23.7,8.2,30.9,0.0,21.55,6.6,26,6,0,0,1.2246467991473532e-16,-1.0,0,0,1,0,0
2023-06-27,45.0,79150.0,131.57,155.0,6.83,22.45,16.7,30.4,0.2,21.35,10.100000000000001,27,6,1,0,1.2246467991473532e-16,-1.0,0,0,1,0,0
2023-06-28,50.0,70050.0,131.55,155.0,6.83,23.35,29.7,29.25,3.3,21.1,7.4,28,6,2,0,1.2246467991473532e-16,-1.0,0,0,1,0,0
2023-06-29,65.0,68800.0,131.6,155.0,6.83,23.55,23.0,27.75,23.4,21.075,8.25,29,6,3,0,1.2246467991473532e-16,-1.0,0,0,1,0,0
2023-06-30,55.0,69825.0,131.6,155.0,6.83,22.4,27.0,27.55,24.6,20.475,30.549999999999997,30,6,4,0,1.2246467991473532e-16,-1.0,0,0,1,0,0
2023-07-01,55.0,58275.0,131.57,155.0,7.44,23.25,30.3,28.0,22.9,21.125,24.6,1,7,5,1,-0.4999999999999997,-0.8660254037844388,0,0,1,0,0
2023-07-02,55.0,77700.0,131.57,155.0,7.44,24.05,10.9,28.85,35.0,21.775,18.6,2,7,6,0,-0.4999999999999997,-0.8660254037844388,0,0,1,0,0
2023-07-03,65.0,68460.0,131.57,150.0,7.44,23.3,20.2,27.8,38.6,21.375,13.05,3,7,0,0,-0.4999999999999997,-0.8660254037844388,0,0,1,0,0
2023-07-04,75.0,80750.0,131.44,150.0,7.44,23.2,28.3,28.3,11.0,21.200000000000003,33.95,4,7,1,0,-0.4999999999999997,-0.8660254037844388,0,0,1,0,0
2023-07-05,84.0,57225.0,131.54,150.0,7.44,23.15,9.1,28.5,27.0,20.775,7.0,5,7,2,0,-0.4999999999999997,-0.8660254037844388,0,0,1,0,0
2023-07-06,85.0,55175.0,131.87,150.0,7.44,23.25,21.2,29.4,1.2,21.4,7.75,6,7,3,0,-0.4999999999999997,-0.8660254037844388,0,0,1,0,0
2023-07-07,95.0,64880.0,132.32,150.0,7.44,23.45,22.2,29.0,0.5,21.625,4.4,7,7,4,0,-0.4999999999999997,-0.8660254037844388,0,0,1,0,0
2023-07-08,95.0,88600.0,132.69,150.0,7.44,23.85,10.3,29.1,6.2,21.525,6.45,8,7,5,1,-0.4999999999999997,-0.8660254037844388,0,0,1,0,0
2023-07-09,95.0,73850.0,132.69,150.0,7.44,24.05,10.6,30.1,0.6,21.95,11.8,9,7,6,0,-0.4999999999999997,-0.8660254037844388,0,0,1,0,0
2023-07-10,95.0,85075.0,132.69,150.0,7.44,24.8,7.5,30.0,4.9,22.25,17.9,10,7,0,0,-0.4999999999999997,-0.8660254037844388,0,0,1,0,0
2023-07-11,95.0,75700.0,132.41,150.0,7.44,24.35,11.1,29.75,4.0,22.424999999999997,23.0,11,7,1,0,-0.4999999999999997,-0.8660254037844388,0,0,1,0,0
2023-07-12,85.0,85175.0,132.09,150.0,7.44,23.4,29.1,28.25,25.0,21.200000000000003,31.65,12,7,2,0,-0.4999999999999997,-0.8660254037844388,0,0,1,0,0
2023-07-13,95.0,70396.0,131.9,150.0,7.44,23.55,29.6,27.85,13.0,21.15,17.85,13,7,3,0,-0.4999999999999997,-0.8660254037844388,0,0,1,0,0
2023-07-14,75.0,71850.0,131.62,150.0,7.44,23.5,25.8,27.4,37.2,21.25,26.8,14,7,4,0,-0.4999999999999997,-0.8660254037844388,0,0,1,0,0
2023-07-15,75.0,53800.0,131.77,150.0,7.44,23.7,26.5,28.45,27.3,21.85,5.15,15,7,5,1,-0.4999999999999997,-0.8660254037844388,0,0,1,0,0
2023-07-16,75.0,53100.0,131.77,146.0,7.44,23.35,32.4,29.85,2.5,21.85,15.25,16,7,6,0,-0.4999999999999997,-0.8660254037844388,0,0,1,0,0
2023-07-17,85.0,55875.0,131.77,146.0,7.44,23.75,30.1,29.5,0.8,21.85,23.4,17,7,0,0,-0.4999999999999997,-0.8660254037844388,0,0,1,0,0
2023-07-18,86.0,40350.0,131.57,146.0,7.44,22.85,16.8,29.45,0.4,21.2,9.4,18,7,1,0,-0.4999999999999997,-0.8660254037844388,0,0,1,0,0
2023-07-19,85.0,65000.0,131.56,146.0,7.44,24.45,12.6,30.55,0.0,22.375,1.5499999999999998,19,7,2,0,-0.4999999999999997,-0.8660254037844388,0,0,1,0,0
2023-07-20,85.0,56900.0,131.66,146.0,7.44,24.8,2.1,30.8,2.3,22.875,1.25,20,7,3,0,-0.4999999999999997,-0.8660254037844388,0,0,1,0,0
2023-07-21,85.0,28100.0,131.48,146.0,7.44,24.7,21.2,30.55,2.7,22.55,9.65,21,7,4,0,-0.4999999999999997,-0.8660254037844388,0,0,1,0,0
2023-07-22,86.67,53725.0,131.42,146.0,7.44,23.85,17.4,30.8,3.9,22.125,2.7,22,7,5,1,-0.4999999999999997,-0.8660254037844388,0,0,1,0,0
2023-07-23,85.0,48625.0,131.42,146.0,7.44,23.9,37.6,30.55,8.9,21.875,7.4,23,7,6,0,-0.4999999999999997,-0.8660254037844388,0,0,1,0,0
2023-07-24,96.67,64700.0,131.42,146.0,7.44,23.4,17.0,29.0,15.2,21.174999999999997,9.0,24,7,0,0,-0.4999999999999997,-0.8660254037844388,0,0,1,0,0
2023-07-25,110.0,60725.0,131.21,146.0,7.44,23.1,18.8,28.65,34.3,20.799999999999997,17.5,25,7,1,0,-0.4999999999999997,-0.8660254037844388,0,0,1,0,0
2023-07-26,100.0,58545.0,131.3,146.0,7.44,23.75,4.4,30.2,1.1,21.85,21.65,26,7,2,0,-0.4999999999999997,-0.8660254037844388,0,0,1,0,0
2023-07-27,93.33,59375.0,131.5,146.0,7.44,24.15,18.5,29.85,2.9,21.75,12.850000000000001,27,7,3,0,-0.4999999999999997,-0.8660254037844388,0,0,1,0,0
2023-07-28,106.67,62072.0,131.4,146.0,7.44,23.75,24.4,30.1,0.3,21.975,20.85,28,7,4,0,-0.4999999999999997,-0.8660254037844388,0,0,1,0,0
2023-07-29,106.0,46400.0,131.9,146.0,7.44,22.9,17.7,29.3,6.8,21.275,25.2,29,7,5,1,-0.4999999999999997,-0.8660254037844388,0,0,1,0,0
2023-07-30,105.0,42950.0,131.9,146.0,7.44,23.5,19.4,28.85,12.3,20.825000000000003,10.0,30,7,6,0,-0.4999999999999997,-0.8660254037844388,0,0,1,0,0
2023-07-31,130.0,52170.0,131.9,146.0,7.44,24.45,12.6,29.6,3.9,21.875,17.0,31,7,0,0,-0.4999999999999997,-0.8660254037844388,0,0,1,0,0
2023-08-01,130.0,42800.0,131.9,153.0,7.52,24.7,10.7,31.05,10.6,22.875,14.299999999999999,1,8,1,0,-0.8660254037844385,-0.5000000000000004,0,0,1,0,0
2023-08-02,146.0,46275.0,131.92,153.0,7.52,24.8,0.8,29.9,0.6,23.375,7.15,2,8,2,0,-0.8660254037844385,-0.5000000000000004,0,0,1,0,0
2023-08-03,170.0,37675.0,132.44,153.0,7.52,24.15,17.4,30.3,2.5,22.65,13.3,3,8,3,0,-0.8660254037844385,-0.5000000000000004,0,0,1,0,0
2023-08-04,170.0,38075.0,132.66,153.0,7.52,23.45,50.0,29.3,1.5,20.924999999999997,4.35,4,8,4,0,-0.8660254037844385,-0.5000000000000004,0,0,1,0,0
2023-08-05,170.0,34605.0,132.85,153.0,7.52,23.35,32.5,28.85,1.6,21.225,7.45,5,8,5,1,-0.8660254037844385,-0.5000000000000004,0,0,1,0,0
2023-08-06,168.33,42855.0,132.85,153.0,7.52,22.6,8.2,29.0,15.9,21.45,21.2,6,8,6,0,-0.8660254037844385,-0.5000000000000004,0,0,1,0,0
2023-08-07,160.0,33150.0,132.85,153.0,7.52,22.55,42.8,27.6,25.1,20.85,27.85,7,8,0,0,-0.8660254037844385,-0.5000000000000004,0,0,1,0,0
2023-08-08,170.0,33120.0,132.7,153.0,7.52,22.65,50.5,27.05,25.1,20.55,36.05,8,8,1,0,-0.8660254037844385,-0.5000000000000004,0,0,1,0,0
2023-08-09,170.0,37455.0,132.83,153.0,7.52,24.8,4.0,28.35,3.5,22.275,7.85,9,8,2,0,-0.8660254037844385,-0.5000000000000004,0,0,1,0,0
2023-08-10,170.0,33341.0,132.81,153.0,7.52,24.45,16.0,28.7,10.2,22.05,2.65,10,8,3,0,-0.8660254037844385,-0.5000000000000004,0,0,1,0,0
2023-08-11,150.0,23925.0,132.65,153.0,7.52,24.2,28.9,28.45,7.1,22.1,11.799999999999999,11,8,4,0,-0.8660254037844385,-0.5000000000000004,0,0,1,0,0
2023-08-12,140.0,34125.0,132.86,153.0,7.52,23.45,60.9,28.1,6.1,21.55,40.75,12,8,5,1,-0.8660254037844385,-0.5000000000000004,0,0,1,0,0
2023-08-13,140.0,19850.0,132.86,153.0,7.52,22.0,68.2,28.35,1.9,20.25,43.85,13,8,6,0,-0.8660254037844385,-0.5000000000000004,0,0,1,0,0
2023-08-14,170.0,34325.0,132.86,153.0,7.52,22.15,2.2,28.4,0.9,21.125,4.35,14,8,0,0,-0.8660254037844385,-0.5000000000000004,0,0,1,0,0
2023-08-15,150.0,34775.0,133.03,153.0,7.52,22.9,7.0,29.25,0.1,21.525,2.25,15,8,1,0,-0.8660254037844385,-0.5000000000000004,0,0,1,0,0
2023-08-16,145.0,28750.0,133.03,167.0,7.52,23.35,3.9,30.3,0.7,21.65,9.25,16,8,2,0,-0.8660254037844385,-0.5000000000000004,0,0,1,0,0
2023-08-17,137.5,31588.0,133.03,167.0,7.52,24.45,8.1,29.3,10.3,22.55,7.550000000000001,17,8,3,0,-0.8660254037844385,-0.5000000000000004,0,0,1,0,0
2023-08-18,142.5,31981.0,133.34,167.0,7.52,23.75,17.2,29.4,2.0,22.675,3.3499999999999996,18,8,4,0,-0.8660254037844385,-0.5000000000000004,0,0,1,0,0
2023-08-19,147.5,29510.0,133.27,167.0,7.52,24.1,10.8,30.15,1.8,22.2,6.1,19,8,5,1,-0.8660254037844385,-0.5000000000000004,0,0,1,0,0
2023-08-20,150.0,26331.0,133.27,167.0,7.52,24.05,31.3,30.25,0.5,22.25,18.8,20,8,6,0,-0.8660254037844385,-0.5000000000000004,0,0,1,0,0
2023-08-21,140.0,42375.0,133.27,167.0,7.52,23.25,11.5,28.15,20.6,20.8,16.4,21,8,0,0,-0.8660254037844385,-0.5000000000000004,0,0,1,0,0
2023-08-22,135.0,34250.0,133.28,167.0,7.52,23.3,20.4,29.15,3.5,21.675,11.95,22,8,1,0,-0.8660254037844385,-0.5000000000000004,0,0,1,0,0
2023-08-23,125.0,37975.0,133.0,167.0,7.52,23.1,21.8,27.65,22.1,20.925,37.05,23,8,2,0,-0.8660254037844385,-0.5000000000000004,0,0,1,0,0
2023-08-24,125.0,38050.0,132.6,167.0,7.52,23.1,56.2,27.4,22.5,21.325,69.75,24,8,3,0,-0.8660254037844385,-0.5000000000000004,0,0,1,0,0
2023-08-25,95.0,36610.0,132.42,167.0,7.52,23.4,24.9,26.9,29.8,20.825,38.75,25,8,4,0,-0.8660254037844385,-0.5000000000000004,0,0,1,0,0
2023-08-26,95.0,,132.54,167.0,7.52,23.0,97.8,26.75,43.1,21.174999999999997,36.349999999999994,26,8,5,1,-0.8660254037844385,-0.5000000000000004,0,0,1,0,0
2023-08-27,85.0,20375.0,132.54,167.0,7.52,23.6,11.3,28.05,19.2,20.975,10.6,27,8,6,0,-0.8660254037844385,-0.5000000000000004,0,0,1,0,0
2023-08-28,80.0,26125.0,132.54,167.0,7.52,22.95,3.7,28.05,1.6,20.925,14.1,28,8,0,0,-0.8660254037844385,-0.5000000000000004,0,0,1,0,0
2023-08-29,75.0,28750.0,132.52,167.0,7.52,22.6,8.5,27.9,3.6,21.275,13.15,29,8,1,0,-0.8660254037844385,-0.5000000000000004,0,0,1,0,0
2023-08-30,75.0,30500.0,132.64,167.0,7.52,22.75,4.7,29.0,0.3,21.35,4.5,30,8,2,0,-0.8660254037844385,-0.5000000000000004,0,0,1,0,0
2023-08-31,95.0,22000.0,132.68,167.0,7.52,22.85,9.0,29.7,1.1,21.65,1.35,31,8,3,0,-0.8660254037844385,-0.5000000000000004,0,0,1,0,0
2023-09-01,100.83500000000001,32625.0,132.76,170.0,8.19,23.0,4.5,29.35,7.4,21.424999999999997,1.45,1,9,4,0,-1.0,-1.8369701987210297e-16,0,0,1,0,0
2023-09-02,95.0,48675.0,132.65,170.0,8.19,23.5,4.3,29.45,5.2,22.1,5.75,2,9,5,1,-1.0,-1.8369701987210297e-16,0,0,1,0,0
2023-09-03,77.5,63650.0,132.65,170.0,8.19,24.3,8.5,30.05,8.3,22.15,3.6,3,9,6,0,-1.0,-1.8369701987210297e-16,0,0,1,0,0
2023-09-04,70.0,31540.0,132.65,170.0,8.19,24.15,2.3,29.7,6.1,22.7,1.9,4,9,0,0,-1.0,-1.8369701987210297e-16,0,0,1,0,0
2023-09-05,60.0,58650.0,132.7,170.0,8.19,22.85,0.3,29.85,0.0,21.775,0.5,5,9,1,0,-1.0,-1.8369701987210297e-16,0,0,1,0,0
2023-09-06,55.0,41193.0,133.17,170.0,8.19,23.8,0.2,30.05,0.0,22.1,0.0,6,9,2,0,-1.0,-1.8369701987210297e-16,0,0,1,0,0
2023-09-07,60.0,30325.0,133.32,170.0,8.19,24.2,4.1,30.05,5.6,22.174999999999997,1.0999999999999999,7,9,3,0,-1.0,-1.8369701987210297e-16,0,0,1,0,0
2023-09-08,45.0,36759.0,133.44,170.0,8.19,23.25,10.7,28.85,17.3,21.35,9.5,8,9,4,0,-1.0,-1.8369701987210297e-16,0,0,1,0,0
2023-09-09,45.0,47419.0,133.02,170.0,8.19,22.85,13.0,27.45,11.4,20.55,5.949999999999999,9,9,5,1,-1.0,-1.8369701987210297e-16,0,0,1,0,0
2023-09-10,45.0,38125.0,133.02,170.0,8.19,22.75,11.3,29.6,1.0,20.8,1.65,10,9,6,0,-1.0,-1.8369701987210297e-16,0,0,1,0,0
2023-09-11,45.0,28675.0,133.02,170.0,8.19,22.5,6.4,29.4,0.4,21.15,2.6,11,9,0,0,-1.0,-1.8369701987210297e-16,0,0,1,0,0
2023-09-12,50.0,,133.16,170.0,8.19,23.05,3.5,29.5,10.8,21.625,8.9,12,9,1,0,-1.0,-1.8369701987210297e-16,0,0,1,0,0
2023-09-13,53.75,33915.0,132.98,170.0,8.19,23.9,9.0,30.1,1.0,21.775,3.5,13,9,2,0,-1.0,-1.8369701987210297e-16,0,0,1,0,0
2023-09-14,55.0,27575.0,133.08,170.0,8.19,23.1,3.4,30.25,1.6,21.9,2.45,14,9,3,0,-1.0,-1.8369701987210297e-16,0,0,1,0,0
2023-09-15,46.0,20625.0,133.16,173.0,8.19,23.45,11.2,29.8,0.9,21.5,5.050000000000001,15,9,4,0,-1.0,-1.8369701987210297e-16,0,0,1,0,0
2023-09-16,55.0,43875.0,133.4,173.0,8.19,23.6,3.8,30.0,1.6,21.65,3.6500000000000004,16,9,5,1,-1.0,-1.8369701987210297e-16,0,0,1,0,0
2023-09-17,55.0,44425.0,133.4,173.0,8.19,23.3,9.2,29.55,1.6,21.25,5.65,17,9,6,0,-1.0,-1.8369701987210297e-16,0,0,1,0,0
2023-09-18,57.875,39555.0,133.4,173.0,8.19,23.8,4.4,29.65,14.0,21.65,2.4,18,9,0,0,-1.0,-1.8369701987210297e-16,0,0,1,0,0
2023-09-19,60.0,38975.0,133.54,173.0,8.19,22.95,10.3,28.4,3.3,21.35,3.1999999999999997,19,9,1,0,-1.0,-1.8369701987210297e-16,0,0,1,0,0
2023-09-20,47.5,64775.0,133.54,173.0,8.19,22.5,3.2,28.5,1.0,20.775,9.1,20,9,2,0,-1.0,-1.8369701987210297e-16,0,0,1,0,0
2023-09-21,47.5,54725.0,133.22,173.0,8.19,22.45,21.7,28.05,1.8,20.625,8.149999999999999,21,9,3,0,-1.0,-1.8369701987210297e-16,0,0,1,0,0
2023-09-22,40.0,81540.0,133.25,173.0,8.19,22.1,29.1,27.9,0.6,19.85,10.95,22,9,4,0,-1.0,-1.8369701987210297e-16,0,0,1,0,0
2023-09-23,39.0,40625.0,133.0,173.0,8.19,21.15,2.0,26.2,4.4,19.549999999999997,1.0999999999999999,23,9,5,1,-1.0,-1.8369701987210297e-16,0,0,1,0,0
2023-09-24,40.0,40850.0,133.0,173.0,8.19,21.85,9.2,26.65,1.3,20.25,1.9,24,9,6,0,-1.0,-1.8369701987210297e-16,0,0,1,0,0
2023-09-25,32.5,54925.0,133.0,173.0,8.19,21.85,14.2,27.25,0.6,19.6,4.9,25,9,0,0,-1.0,-1.8369701987210297e-16,0,0,1,0,1
2023-09-26,40.0,41454.0,133.34,173.0,8.19,21.55,3.7,27.85,9.0,19.575000000000003,4.85,26,9,1,0,-1.0,-1.8369701987210297e-16,0,0,1,0,1
2023-09-27,40.0,24825.0,133.48,173.0,8.19,21.9,2.0,28.15,3.4,20.625,5.8500000000000005,27,9,2,0,-1.0,-1.8369701987210297e-16,0,0,1,0,1
2023-09-28,45.0,25336.0,133.46,173.0,8.19,22.0,3.9,28.9,0.0,20.35,2.5999999999999996,28,9,3,0,-1.0,-1.8369701987210297e-16,0,0,1,0,1
2023-09-29,43.75,58025.0,133.4,173.0,8.19,22.85,10.8,30.0,0.0,20.625,2.8499999999999996,29,9,4,0,-1.0,-1.8369701987210297e-16,0,0,1,0,1
2023-09-30,44.0,64680.0,133.17,179.0,8.19,23.0,1.1,29.95,0.4,21.3,1.3,30,9,5,1,-1.0,-1.8369701987210297e-16,0,0,1,0,1
2023-10-01,45.0,30900.0,133.17,173.0,7.5,22.6,0.3,28.85,0.1,20.875,1.9,1,10,6,0,-0.8660254037844386,0.5000000000000001,0,0,0,1,1
2023-10-02,45.0,84975.0,133.17,173.0,7.5,22.1,2.8,28.75,3.1,20.1,2.8,2,10,0,0,-0.8660254037844386,0.5000000000000001,0,0,0,1,1
2023-10-03,43.2,69075.0,133.17,173.0,7.5,21.85,4.7,27.6,6.8,20.4,3.2,3,10,1,0,-0.8660254037844386,0.5000000000000001,0,0,0,1,1
2023-10-04,45.0,32125.0,133.44,173.0,7.5,20.2,14.9,26.9,2.6,18.924999999999997,13.3,4,10,2,0,-0.8660254037844386,0.5000000000000001,0,0,0,1,1
2023-10-05,40.0,43450.0,133.49,173.0,7.5,21.6,0.5,27.3,2.6,20.049999999999997,2.65,5,10,3,0,-0.8660254037844386,0.5000000000000001,0,0,0,1,1
2023-10-06,42.0,57775.0,133.51,173.0,7.5,21.1,2.4,27.5,1.0,19.75,4.75,6,10,4,0,-0.8660254037844386,0.5000000000000001,0,0,0,1,1
2023-10-07,42.5,34675.0,133.5,173.0,7.5,20.95,0.7,26.9,1.6,19.4,2.9499999999999997,7,10,5,1,-0.8660254037844386,0.5000000000000001,0,0,0,1,1
2023-10-08,42.33,50744.0,133.5,173.0,7.5,20.25,3.2,27.25,0.8,19.049999999999997,2.75,8,10,6,0,-0.8660254037844386,0.5000000000000001,0,0,0,1,1
2023-10-09,37.5,80025.0,133.5,173.0,7.5,20.5,3.1,27.55,3.1,19.275,4.6,9,10,0,0,-0.8660254037844386,0.5000000000000001,0,0,0,1,1
2023-10-10,35.0,48950.0,133.53,173.0,7.5,20.4,2.2,26.9,2.0,18.700000000000003,1.7000000000000002,10,10,1,0,-0.8660254037844386,0.5000000000000001,0,0,0,1,1
2023-10-11,37.5,47350.0,133.5,173.0,7.5,19.55,1.1,26.7,2.3,17.975,5.5,11,10,2,0,-0.8660254037844386,0.5000000000000001,0,0,0,1,1
2023-10-12,32.5,44775.0,133.41,173.0,7.5,19.3,9.2,27.0,5.7,17.525,3.0500000000000003,12,10,3,0,-0.8660254037844386,0.5000000000000001,0,0,0,1,1
2023-10-13,32.5,40800.0,133.5,173.0,7.5,19.15,0.6,26.05,0.0,17.15,1.3,13,10,4,0,-0.8660254037844386,0.5000000000000001,0,0,0,1,1
2023-10-14,33.33,94280.0,133.53,173.0,7.5,18.25,1.3,24.85,0.0,16.6,1.4,14,10,5,1,-0.8660254037844386,0.5000000000000001,0,0,0,1,1
2023-10-15,37.67,79928.0,133.53,168.0,7.5,18.1,1.4,25.0,0.7,16.049999999999997,2.65,15,10,6,0,-0.8660254037844386,0.5000000000000001,0,0,0,1,1
2023-10-16,34.0,35000.0,133.53,168.0,7.5,17.8,1.7,24.8,8.5,16.125,2.9,16,10,0,0,-0.8660254037844386,0.5000000000000001,0,0,0,1,0
2023-10-17,38.3,36000.0,133.55,168.0,7.5,18.65,0.3,24.65,0.0,16.5,1.6500000000000001,17,10,1,0,-0.8660254037844386,0.5000000000000001,0,0,0,1,0
2023-10-18,40.5,66775.0,133.52,168.0,7.5,17.55,0.8,24.45,0.0,15.975,0.55,18,10,2,0,-0.8660254037844386,0.5000000000000001,0,0,0,1,0
2023-10-19,40.0,25130.0,133.52,168.0,7.5,16.95,0.6,23.9,2.7,15.225000000000001,1.35,19,10,3,0,-0.8660254037844386,0.5000000000000001,0,0,0,1,0
