Date,Average_Price,Supply_Volume,Temperature,Precipitation,Wind_Speed,Air_Pressure,Rainfall_MM,USD_TO_NPR,Diesel,is_festival,imported_tomato_price,Season_Autumn,Season_Monsoon,Season_Spring,Season_Winter,Inflation,day,month,day_of_week,is_weekend,month_sin,month_cos,Average_Price_lag1,Average_Price_lag7,Average_Price_lag30,Average_Price_rollmean_7,Average_Price_rollmean_30,Average_Price_rollmean_90,Supply_Volume_rollmean_7,Supply_Volume_rollmean_30,Supply_Volume_rollmean_90,imported_tomato_price_rollmean_7,imported_tomato_price_rollmean_30,imported_tomato_price_rollmean_90
2022-06-19,97.89,4459.26,22.61,0.0,8.15,1007.53,0.0,123.44,163.0,0,85.0,False,True,False,False,6.71,19,6,6,1,1.2246467991473532e-16,-1.0,100.79,118.16,115.0,106.57714285714285,120.94466666666668,85.85288888888888,4337.052857142858,4581.166666666667,41295.12222222222,87.38142857142857,100.467,82.43808588388053
2022-06-20,95.0,4500.0,22.6,0.0,8.3,1007.4,0.0,123.49,163.0,0,110.0,False,True,False,False,6.71,20,6,0,0,1.2246467991473532e-16,-1.0,97.89,115.26,115.0,103.68285714285715,120.278,86.18622222222223,4377.79,4731.166666666667,40263.455555555556,89.52428571428571,100.24466666666667,82.93808588388053
2022-06-21,86.67,14450.0,22.0,25.4,5.9,1007.2,0.0,123.24,163.0,0,110.0,False,True,False,False,6.71,21,6,1,0,1.2246467991473532e-16,-1.0,95.0,112.37,95.0,100.01142857142858,120.00033333333334,86.37144444444445,5834.135714285714,4512.833333333333,38950.73333333333,93.09571428571428,100.41133333333333,83.38253032832498
2022-06-22,86.39,12041.67,22.2,23.45,5.83,1007.77,0.0,123.31,163.0,0,96.67,False,True,False,False,6.71,22,6,2,0,1.2246467991473532e-16,-1.0,86.67,109.47,125.0,96.71428571428571,118.71333333333334,86.58133333333333,6940.614285714286,4517.555666666666,37315.00188888889,94.76285714285713,99.46700000000001,83.78997477276943
2022-06-23,86.11,9633.33,22.4,21.5,5.77,1008.33,0.0,123.37,163.0,0,96.67,False,True,False,False,6.71,23,6,3,0,1.2246467991473532e-16,-1.0,86.39,106.58,115.0,93.79,117.75033333333334,86.81588888888889,7697.225714285713,4455.333333333333,35356.26111111111,96.42999999999999,99.02266666666668,84.14186366165832
2022-06-24,85.84,7225.0,22.6,19.55,5.7,1008.9,0.0,123.44,163.0,0,96.67,False,True,False,False,6.71,24,6,4,0,1.2246467991473532e-16,-1.0,86.11,103.68,105.0,91.24142857142856,117.11166666666666,87.04744444444445,8103.97,4696.166666666667,34481.427777777775,97.85857142857142,98.74500000000002,84.49375255054721
2022-06-25,85.56,4816.67,22.8,17.6,5.63,1009.47,0.0,123.51,163.0,0,95.0,False,True,False,False,6.71,25,6,5,1,1.2246467991473532e-16,-1.0,85.84,100.79,108.89,89.0657142857143,116.334,87.27588888888889,8160.847142857142,4856.722333333333,33870.22411111111,98.57285714285715,98.41166666666668,84.82708588388054
2022-06-26,85.28,2408.33,23.0,15.65,5.57,1010.03,0.0,123.57,163.0,0,95.0,False,True,False,False,6.71,26,6,6,1,1.2246467991473532e-16,-1.0,85.56,97.89,112.78,87.26428571428572,115.41733333333333,87.55677777777777,7867.857142857143,4937.0,33311.84444444445,100.00142857142858,98.07833333333335,85.14186366165832
2022-06-27,85.0,0.0,23.2,13.7,5.5,1010.6,0.0,123.64,163.0,0,115.0,False,True,False,False,6.71,27,6,0,0,1.2246467991473532e-16,-1.0,85.28,95.0,116.67,85.83571428571429,114.36166666666666,87.89011111111111,7225.0,4937.0,32806.28888888889,100.71571428571428,98.02266666666668,85.80853032832498
2022-06-28,88.89,1558.33,23.2,9.93,6.23,1009.97,0.0,123.99,163.0,0,68.66772954924875,False,True,False,False,6.71,28,6,1,0,1.2246467991473532e-16,-1.0,85.0,86.67,125.0,86.15285714285713,113.15799999999999,88.26666666666667,5383.332857142857,4622.277666666666,31976.04811111111,94.81110422132124,96.1449243183083,85.9603939899833
2022-06-29,92.78,3116.67,23.2,6.17,6.97,1009.33,0.0,124.33,163.0,0,115.0,False,True,False,False,6.71,29,6,2,0,1.2246467991473532e-16,-1.0,88.89,86.39,115.0,87.0657142857143,112.41733333333333,88.68644444444445,4108.332857142857,4646.166666666667,30821.12222222222,97.42967564989269,95.47825765164163,86.60850510109442
2022-06-30,96.67,4675.0,23.2,2.4,7.7,1008.7,0.0,124.68,163.0,0,116.67,False,True,False,False,6.71,30,6,3,0,1.2246467991473532e-16,-1.0,92.78,86.11,140.0,88.57428571428571,110.973,89.13088888888889,3400.0,4739.5,29648.62222222222,100.28681850703553,95.5339243183083,87.29372732331665
2022-07-01,96.67,5500.0,24.7,10.5,8.0,1008.6,0.0,124.54,163.0,0,116.67,False,True,False,False,6.71,1,7,4,0,-0.4999999999999997,-0.8660254037844388,96.67,85.84,150.0,90.12142857142858,109.19533333333332,89.57533333333333,3153.5714285714284,4798.633333333333,28524.733333333334,103.1439613641784,95.25625765164163,87.9603939899833
2022-07-02,96.67,2500.0,23.4,25.2,8.3,1007.5,0.0,124.64,163.0,0,116.67,False,True,False,False,6.71,2,7,5,1,-0.4999999999999997,-0.8660254037844388,96.67,85.56,147.11,91.70857142857143,107.514,90.03833333333333,2822.6185714285716,4756.408666666667,26980.566666666666,106.23967564989267,94.97859098497496,88.64561621220552
2022-07-03,95.0,9425.0,23.5,32.2,5.8,1007.7,0.0,124.64,163.0,0,115.0,False,True,False,False,6.71,3,7,6,1,-0.4999999999999997,-0.8660254037844388,96.67,85.28,144.21,93.09714285714287,105.87366666666667,90.48277777777777,3825.0,4943.659666666667,25918.344444444443,109.09681850703554,95.31192431830829,89.31228287887218
2022-07-04,85.0,22500.0,24.2,0.5,6.4,1007.8,0.0,124.64,172.0,0,115.0,False,True,False,False,6.71,4,7,0,0,-0.4999999999999997,-0.8660254037844388,95.0,85.0,141.32,93.09714285714287,103.99633333333333,90.81611111111111,7039.285714285715,5565.3859999999995,25360.01111111111,109.09681850703554,95.64525765164163,89.97894954553885
2022-07-05,75.0,2750.0,24.2,0.3,7.3,1008.2,0.0,124.66,172.0,0,95.0,False,True,False,False,6.71,5,7,1,0,-0.4999999999999997,-0.8660254037844388,85.0,88.89,138.42,91.11285714285715,101.88233333333332,90.92722222222223,7209.524285714286,5527.421,24491.67777777778,112.85857142857142,95.64525765164163,90.31228287887218
2022-07-06,86.67,5150.0,23.8,13.0,5.5,1012.5,0.0,124.89,172.0,0,95.0,False,True,False,False,6.71,6,7,2,0,-0.4999999999999997,-0.8660254037844388,75.0,92.78,135.53,90.24,100.25366666666667,91.168,7500.0,5568.098333333333,23152.78888888889,110.00142857142858,95.67859098497496,90.64561621220552
2022-07-07,76.67,1825.0,24.8,11.4,8.7,1011.9,0.0,125.28,172.0,0,95.0,False,True,False,False,6.71,7,7,3,0,-0.4999999999999997,-0.8660254037844388,86.67,96.67,132.63,87.38285714285713,98.38833333333334,91.29766666666666,7092.857142857143,5496.584333333333,22303.233333333334,106.90571428571427,95.34525765164162,90.97894954553885
2022-07-08,66.67,25750.0,22.7,48.3,6.1,1009.8,0.0,125.0,172.0,0,86.67,False,True,False,False,6.71,8,7,4,0,-0.4999999999999997,-0.8660254037844388,76.67,96.67,129.74,83.09714285714287,96.286,91.31622222222221,9985.714285714286,6221.212333333333,21785.066666666666,102.62,95.73425765164163,91.21972732331663
2022-07-09,66.67,7750.0,22.4,8.4,7.4,1009.5,0.0,124.55,172.0,0,73.33,False,True,False,False,6.71,9,7,5,1,-0.4999999999999997,-0.8660254037844388,66.67,96.67,126.84,78.81142857142858,94.28033333333335,91.22366666666666,10735.714285714286,6344.482666666667,20983.67777777778,96.42857142857143,95.67859098497496,91.20117176776108
2022-07-10,60.0,3350.0,23.9,13.2,7.2,1009.1,0.0,124.55,172.0,0,75.0,False,True,False,False,6.71,10,7,6,1,-0.4999999999999997,-0.8660254037844388,66.67,95.0,123.95,73.81142857142858,92.14866666666667,91.05699999999999,9867.857142857143,6319.7283333333335,19665.62222222222,90.71428571428571,95.67859098497496,91.20117176776108
2022-07-11,65.0,0.0,24.1,2.3,6.3,1009.5,0.0,124.55,172.0,0,75.0,False,True,False,False,6.71,11,7,0,0,-0.4999999999999997,-0.8660254037844388,60.0,85.0,121.05,70.95428571428572,90.28033333333335,90.94588888888889,6653.571428571428,6181.949333333334,19028.4,85.0,95.67859098497496,91.20117176776108
2022-07-12,65.0,0.0,24.0,1.5,7.1,1008.5,0.0,125.55,172.0,0,66.67,False,True,False,False,6.71,12,7,1,0,-0.4999999999999997,-0.8660254037844388,65.0,75.0,118.16,69.52571428571429,88.50833333333334,91.05699999999999,6260.714285714285,6042.812333333333,18112.28888888889,80.95285714285714,95.06759098497496,91.31228287887218
2022-07-13,61.67,666.67,24.4,2.73,6.97,1009.33,0.0,125.71,172.0,0,54.0,False,True,False,False,6.71,13,7,2,0,-0.4999999999999997,-0.8660254037844388,65.0,86.67,115.26,65.95428571428572,86.722,91.00144444444445,5620.238571428571,5924.54,16920.251888888888,75.09571428571428,93.7009243183083,91.0603939899833
2022-07-14,58.33,1333.33,24.8,3.97,6.83,1010.17,0.0,125.87,172.0,0,55.0,False,True,False,False,6.71,14,7,3,0,-0.4999999999999997,-0.8660254037844388,61.67,76.67,112.37,63.33428571428571,84.92066666666668,91.01988888888889,5550.0,5827.131666666667,15893.4,69.38142857142857,92.7009243183083,90.93072732331665
2022-07-15,55.0,2000.0,25.2,5.2,6.7,1011.0,0.0,126.03,172.0,0,68.66772954924875,False,True,False,False,6.71,15,7,4,0,-0.4999999999999997,-0.8660254037844388,58.33,66.67,109.47,61.66714285714285,83.105,91.00133333333333,2157.1428571428573,5750.587666666667,15049.677777777777,66.80967564989268,92.15651530328326,90.95292431830829
2022-07-16,56.0,1800.0,24.96,5.37,6.83,1011.36,0.0,125.98,172.0,0,58.0,False,True,False,False,6.71,16,7,5,1,-0.4999999999999997,-0.8660254037844388,55.0,66.67,106.58,60.142857142857146,81.41900000000001,91.01244444444444,1307.142857142857,5666.019333333334,14624.4,64.61967564989267,91.25651530328327,90.98625765164162
2022-07-17,57.0,1600.0,24.72,5.54,6.96,1011.72,0.0,125.93,172.0,0,60.0,False,True,False,False,6.71,17,7,6,1,-0.4999999999999997,-0.8660254037844388,56.0,60.0,103.68,59.714285714285715,79.86300000000001,91.03466666666665,1057.142857142857,5573.426333333334,13787.9,62.47681850703553,90.36751530328326,90.93070209608608
2022-07-18,58.0,1400.0,24.48,5.71,7.09,1012.08,0.0,125.88,172.0,0,66.67,False,True,False,False,6.71,18,7,0,0,-0.4999999999999997,-0.8660254037844388,57.0,65.0,100.79,58.714285714285715,78.43666666666668,91.04944444444443,1257.142857142857,5472.808666666667,13087.066666666668,61.286818507035534,89.58984863661658,90.81959098497497
2022-07-19,59.0,1200.0,24.24,5.88,7.22,1012.44,0.0,125.83,172.0,0,65.0,False,True,False,False,6.71,19,7,1,0,-0.4999999999999997,-0.8660254037844388,58.0,65.0,97.89,57.857142857142854,77.14033333333333,91.07533333333335,1428.5714285714287,5364.166666666667,12562.066666666668,61.0482470784641,88.92318196994991,90.91214654053051
2022-07-20,60.0,1000.0,24.0,6.05,7.35,1012.8,0.0,125.79,172.0,0,66.67,False,True,False,False,6.71,20,7,2,0,-0.4999999999999997,-0.8660254037844388,59.0,61.67,95.0,57.61857142857143,75.97366666666667,91.13088888888889,1476.19,5247.5,12055.677777777777,62.8582470784641,87.47884863661658,90.93070209608608
2022-07-21,61.0,800.0,23.76,6.22,7.48,1013.16,0.0,125.74,172.0,0,66.67,False,True,False,False,6.71,21,7,3,0,-0.4999999999999997,-0.8660254037844388,60.0,58.33,86.67,58.0,75.118,91.179,1400.0,4792.5,11407.277777777777,64.52538993560697,86.03451530328326,91.04181320719718
2022-07-22,62.0,600.0,23.52,6.39,7.61,1013.52,0.0,125.69,172.0,0,76.67,False,True,False,False,6.71,22,7,4,0,-0.4999999999999997,-0.8660254037844388,61.0,55.0,86.39,59.0,74.305,91.23822222222223,1200.0,4411.111000000001,10872.277777777777,65.66857142857143,85.36784863661659,91.04181320719718
2022-07-23,63.0,400.0,23.28,6.56,7.74,1013.88,0.0,125.64,172.0,0,65.0,False,True,False,False,6.71,23,7,5,1,-0.4999999999999997,-0.8660254037844388,62.0,56.0,86.11,60.0,73.53466666666667,91.32711111111112,1000.0,4103.333333333333,10346.722222222223,66.66857142857143,84.31218196994992,91.1529243183083
2022-07-24,64.0,200.0,23.04,6.73,7.87,1014.24,0.0,125.59,172.0,0,65.0,False,True,False,False,6.71,24,7,6,1,-0.4999999999999997,-0.8660254037844388,63.0,57.0,85.84,61.0,72.80666666666667,91.316,800.0,3869.1666666666665,9910.055555555555,67.38285714285713,83.25651530328325,90.91214654053051
2022-07-25,65.0,0.0,22.8,6.9,8.0,1014.6,0.0,125.54,172.0,0,76.67,False,True,False,False,6.71,25,7,0,0,-0.4999999999999997,-0.8660254037844388,64.0,58.0,85.56,62.0,72.12133333333334,91.40855555555557,600.0,3708.611,9726.722222222223,68.81142857142858,82.64551530328325,90.91214654053051
2022-07-26,66.67,5250.0,22.0,20.6,6.4,1014.6,0.0,125.95,172.0,0,76.67,False,True,False,False,6.71,26,7,1,0,-0.4999999999999997,-0.8660254037844388,65.0,59.0,85.28,63.09571428571429,71.50099999999999,91.53822222222223,1178.5714285714287,3803.3333333333335,9538.388888888889,70.47857142857143,82.03451530328326,91.06036876275274
2022-07-27,67.5,0.0,22.3,43.4,4.5,1015.0,0.0,125.83,172.0,0,75.0,False,True,False,False,6.71,27,7,2,0,-0.4999999999999997,-0.8660254037844388,66.67,60.0,85.0,64.16714285714286,70.91766666666666,91.54744444444445,1035.7142857142858,3803.3333333333335,9237.833333333334,71.66857142857143,80.70118196994991,91.1529243183083
2022-07-28,63.93,1428.57,22.37,37.93,4.6,1014.51,0.0,125.58,172.0,0,75.0,False,True,False,False,6.71,28,7,3,0,-0.4999999999999997,-0.8660254037844388,67.5,61.0,88.89,64.58571428571429,70.08566666666667,91.51700000000001,1125.51,3799.0080000000003,8702.039666666666,72.85857142857142,80.91225765164162,91.24547987386384
2022-07-29,60.36,2857.14,22.44,32.46,4.7,1014.03,0.0,125.32,172.0,0,75.0,False,True,False,False,6.71,29,7,4,0,-0.4999999999999997,-0.8660254037844388,63.93,62.0,92.78,64.35142857142857,69.00500000000001,91.44688888888888,1447.9585714285713,3790.3570000000004,8639.896777777778,72.62,79.5789243183083,91.3380354294194
2022-07-30,56.79,4285.71,22.51,26.99,4.8,1013.54,0.0,125.07,172.0,0,75.0,False,True,False,False,6.71,30,7,5,1,-0.4999999999999997,-0.8660254037844388,60.36,63.0,96.67,63.464285714285715,67.67566666666667,91.33711111111111,2003.06,3777.3806666666665,8241.12688888889,74.04857142857144,78.1899243183083,91.43059098497496
2022-07-31,53.21,5714.29,22.59,21.51,4.9,1013.06,0.0,124.82,172.0,0,75.0,False,True,False,False,6.71,31,7,6,1,-0.4999999999999997,-0.8660254037844388,56.79,64.0,96.67,61.92285714285715,66.227,91.18755555555555,2790.815714285714,3784.523666666667,7907.952333333333,75.47714285714287,76.80092431830829,91.43059098497496
2022-08-01,49.64,7142.86,22.66,16.04,5.0,1012.57,0.0,124.57,172.0,0,42.5,False,True,False,False,8.26,1,8,0,0,-0.8660254037844385,-0.5000000000000004,53.21,65.0,96.67,59.728571428571435,64.65933333333334,90.79466666666666,3811.2242857142855,3939.285666666667,7516.484111111111,70.5957142857143,74.32859098497497,90.93981320719718
2022-08-02,46.07,8571.43,22.73,10.57,5.1,1012.09,0.0,124.31,172.0,0,42.5,False,True,False,False,8.26,2,8,1,0,-0.8660254037844385,-0.5000000000000004,49.64,66.67,95.0,56.785714285714285,63.02833333333333,90.45466666666667,4285.714285714285,3910.8333333333335,7239.833333333333,65.71428571428571,71.91192431830831,90.56014654053052
2022-08-03,42.5,10000.0,22.8,5.1,5.2,1011.6,0.0,124.06,172.0,0,42.5,False,True,False,False,8.26,3,8,2,0,-0.8660254037844385,-0.5000000000000004,46.07,67.5,85.0,53.214285714285715,61.611666666666665,90.075,5714.285714285715,3494.1666666666665,7149.555555555556,61.07142857142857,69.49525765164162,90.0879243183083
2022-08-04,42.5,0.0,22.4,3.3,5.0,1013.2,0.0,124.83,172.0,0,42.5,False,True,False,False,8.26,4,8,3,0,-0.8660254037844385,-0.5000000000000004,42.5,63.93,75.0,50.152857142857144,60.52833333333333,89.80644444444444,5510.204285714286,3402.5,6822.333333333333,56.42857142857143,67.74525765164162,89.48603542941942
2022-08-05,47.5,5000.0,24.3,0.0,7.3,1010.9,0.0,125.38,172.0,0,56.0,False,True,False,False,8.26,5,8,4,0,-0.8660254037844385,-0.5000000000000004,42.5,60.36,86.67,48.315714285714286,59.22266666666667,89.59344444444444,5816.327142857143,3397.5,6564.0,53.714285714285715,66.44525765164163,89.14525765164163
2022-08-06,57.5,750.0,22.9,38.1,5.8,1008.4,0.0,125.61,172.0,0,52.5,False,True,False,False,8.26,6,8,5,1,-0.8660254037844385,-0.5000000000000004,47.5,56.79,76.67,48.417142857142856,58.583666666666666,89.51011111111112,5311.225714285714,3361.6666666666665,6227.888888888889,50.5,65.02859098497495,88.89525765164163
2022-08-07,55.0,0.0,24.3,1.3,5.9,1009.4,0.0,125.61,172.0,0,55.0,False,True,False,False,8.26,7,8,6,1,-0.8660254037844385,-0.5000000000000004,57.5,53.21,66.67,48.67285714285714,58.19466666666666,89.28788888888889,4494.898571428572,2503.3333333333335,5687.055555555556,47.642857142857146,63.97292431830829,88.43225765164163
2022-08-08,57.5,11350.0,24.1,2.8,8.2,1008.1,0.0,125.61,172.0,0,65.0,False,True,False,False,8.26,8,8,0,0,-0.8660254037844385,-0.5000000000000004,55.0,49.64,66.67,49.79571428571428,57.889,89.07488888888889,5095.918571428571,2623.3333333333335,5632.611111111111,50.857142857142854,63.695257651641626,88.08036876275274
2022-08-09,60.0,6000.0,24.5,5.3,10.2,1008.0,0.0,125.54,172.0,0,65.0,False,True,False,False,8.26,9,8,1,0,-0.8660254037844385,-0.5000000000000004,57.5,46.07,60.0,51.785714285714285,57.889,89.00077777777778,4728.571428571428,2711.6666666666665,5454.833333333333,54.07142857142857,63.36192431830829,88.08036876275274
2022-08-10,57.5,0.0,23.9,76.2,7.4,1006.8,0.0,125.6,172.0,0,65.0,False,True,False,False,8.26,10,8,2,0,-0.8660254037844385,-0.5000000000000004,60.0,42.5,65.0,53.92857142857143,57.639,88.91744444444446,3300.0,2711.6666666666665,5329.833333333333,57.285714285714285,63.028590984974954,87.83959098497496
2022-08-11,65.0,18250.0,24.4,0.5,9.0,1009.2,0.0,125.55,172.0,0,76.67,False,True,False,False,8.26,11,8,3,0,-0.8660254037844385,-0.5000000000000004,57.5,42.5,65.0,57.142857142857146,57.639,88.82177777777778,5907.142857142857,3320.0,5388.629666666667,62.167142857142856,63.36192431830829,87.92850510109442
2022-08-12,67.0,0.0,24.9,0.0,8.7,1009.6,0.0,125.61,172.0,0,67.5,False,True,False,False,8.26,12,8,4,0,-0.8660254037844385,-0.5000000000000004,65.0,47.5,61.67,59.92857142857143,57.81666666666667,88.65266666666668,5192.857142857143,3297.777666666667,5225.666666666667,63.81,63.81192431830829,87.6043939899833
2022-08-13,53.0,0.0,23.9,4.1,6.1,1009.1,0.0,125.69,172.0,0,62.5,False,True,False,False,8.26,13,8,5,1,-0.8660254037844385,-0.5000000000000004,67.0,57.5,58.33,59.285714285714285,57.639,88.23222222222223,5085.714285714285,3253.3333333333335,5043.722222222223,65.23857142857143,64.06192431830829,86.96550510109441
2022-08-14,51.67,9150.0,23.3,32.0,5.3,1010.9,0.0,125.69,172.0,0,62.33,False,True,False,False,8.26,14,8,6,1,-0.8660254037844385,-0.5000000000000004,53.0,55.0,55.0,58.81,57.528000000000006,87.70133333333334,6392.857142857143,3491.6666666666665,4944.463,66.28571428571429,63.85066666666667,86.60250510109442
2022-08-15,55.0,13875.0,24.0,1.0,10.0,1014.1,0.0,125.69,172.0,0,55.0,False,True,False,False,8.26,15,8,0,0,-0.8660254037844385,-0.5000000000000004,51.67,57.5,56.0,58.45285714285715,57.494666666666674,87.11177777777779,6753.571428571428,3894.1666666666665,4878.722222222223,64.85714285714286,63.75066666666667,85.99139398998331
2022-08-16,52.5,0.0,24.5,0.0,8.1,1013.7,0.0,125.54,172.0,0,53.75,False,True,False,False,8.26,16,8,1,0,-0.8660254037844385,-0.5000000000000004,55.0,60.0,57.0,57.38142857142857,57.34466666666667,86.39877777777778,5896.428571428572,3840.8333333333335,4639.833333333333,63.25,63.54233333333333,85.4033939899833
2022-08-17,52.5,8050.0,24.3,0.0,6.9,1011.7,0.0,125.26,172.0,0,62.5,False,True,False,False,8.26,17,8,2,0,-0.8660254037844385,-0.5000000000000004,52.5,57.5,58.0,56.667142857142856,57.16133333333334,85.70433333333334,7046.428571428572,4062.5,4680.388888888889,62.892857142857146,63.40333333333333,84.82006065664997
2022-08-18,53.75,16750.0,24.8,1.5,8.5,1008.4,0.0,125.38,172.0,0,75.0,False,True,False,False,8.26,18,8,3,0,-0.8660254037844385,-0.5000000000000004,52.5,65.0,59.0,55.06,56.98633333333334,85.02377777777778,6832.142857142857,4580.833333333333,4842.055555555556,62.65428571428571,63.736666666666665,84.37561621220553
2022-08-19,47.5,0.0,22.9,24.9,8.3,1009.6,0.0,125.74,172.0,0,58.33,False,True,False,False,8.26,19,8,4,0,-0.8660254037844385,-0.5000000000000004,53.75,67.0,60.0,52.27428571428572,56.56966666666667,84.27377777777778,6832.142857142857,4547.5,4842.055555555556,61.34428571428571,63.458666666666666,83.72739398998331
